id,0.1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
s11,288.8548719618629,105.74443544244198,94.96625613523076,65.06266255610633,50.73499660296831,46.421453018964485,38.09656236209965,28.64260762543144,24.123466444048628,23.342554068289807,22.47277127660819,18.916759150455658,11.38817060383928,8.069800474436443,7.295517615879347,4.916867729396764,3.2370363122234056,0.0480860920260453,0.0238535000645212,0.0003914594868794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0340029985487314,-0.0596563246289737,-0.082114283123675,-0.0881446995285241,-0.1191815613009928,-0.133242633289491,-0.1513866293317477,-0.2178334835227001,-0.3435551076778912,-0.4632705344603358,-0.700354485797346,-0.7645257791427733,-0.7662865951520911,-0.8080028728083882,-0.8279373824111521,-0.9182868685706732
s12,310.5130237945191,136.0129326465475,74.31600039465016,70.79798430942981,49.61043575262502,43.6509497942452,40.5081346498317,34.20721737067396,24.23184011696341,23.841581652719675,22.866301235754747,20.925347343195053,16.21974840212981,9.251538007054029,6.471461458470414,6.168847751716675,5.78216811741047,4.950038098875595,0.0070015754468855,0.0038431968892244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0109606696638653,-0.0151187286836516,-0.0334774642335057,-0.0840031244159799,-0.1074031364076665,-0.1246718167636938,-0.1252100728907111,-0.1566728031185542,-0.2517725805566153,-0.3217691876929457,-0.4238746443313634,-0.5323931260819931,-0.6761063422650473,-0.7675968786922287,-0.768288187892774,-0.7838027210742576,-0.8754866672112063,-0.8803568051992665
s13,263.73557345802607,104.6842194606924,71.55952574987998,59.68928059052046,47.90186168252964,30.18977488389682,25.24654332578978,23.105814140740414,19.379794482722364,9.320363132918516,7.398553512488008,5.7414132269972535,4.825264795480707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020087433929277,-0.0502456416517256,-0.0589794890503085,-0.0661658684479482,-0.1012103798370727,-0.2544607090604578,-0.3521034350423856,-0.4692037548435884,-0.5945437870392191,-0.740511949142761,-0.765008966998655,-0.8571458331800327
s14,271.8798881624774,112.2486405256424,75.13159660274601,73.80562558961581,48.67125774321075,37.3668229728482,34.971535364545296,33.47209520713627,31.284202376864712,21.800837970274085,12.834674467457216,12.597588338821613,11.20365217293766,9.17424484639828,6.491194215105009,6.151902037828755,2.8727131200259763,1.4176802202655712,0.0564123565446869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0290847495123943,-0.0922749552623206,-0.1323326825093932,-0.1378221339107591,-0.1719350764478433,-0.2975607994715306,-0.3662609957794731,-0.4148882609653875,-0.4608973877622652,-0.5546768318230811,-0.609990357682139,-0.7256703882859472,-0.9488688143537694,-1.068036505757394
s15,271.5487418580795,111.44019255589224,76.23518546406181,72.73508103358651,51.38811924187769,37.11841789388569,34.84559778974062,33.47053430995652,30.59440684111137,20.79559178979072,13.214965986326796,12.724601503478898,11.112082454022383,9.152643912047653,6.499622301602337,6.244785555195395,2.853742120944772,1.4168640180923444,0.0762062279492777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0816796838495621,-0.0846203379868709,-0.1083777239601385,-0.1319928718906255,-0.1896418968241039,-0.2847808736420217,-0.3662061187439145,-0.4252448210664844,-0.4569573624949937,-0.5554316000668832,-0.6254019598796634,-0.7178353472554136,-0.9488335403742016,-1.0681143683848855
s16,265.94739085479347,106.07455410049612,69.50537761612715,56.40241069435078,41.1249574164536,35.07480557436196,32.45478692115843,27.20132283700464,24.034301381510595,23.395599658328884,15.809554351917768,11.325055769923742,8.068824095397261,7.622093435829063,6.400424742795497,3.3689497402826065,0.0665724344673689,0.0373690563079133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0108276794983558,-0.0329957980151071,-0.0725024546877495,-0.0840601100677477,-0.1203471418430462,-0.1270230167240568,-0.1325176783444222,-0.1497279632678839,-0.1605636894274501,-0.2759612249427534,-0.3040708948718139,-0.4188624974028426,-0.5589209926505057,-0.6107701169528329,-0.7649530516260503,-0.7669951200673196,-0.8477347984680232,-0.8547472583444508,-0.9147152419339916
s17,207.83785189366188,99.57447818600532,63.94360067574885,38.88266681709298,37.79631064523473,33.45196481894924,26.20037439895272,15.453309241565083,10.2395374714853,10.170706706884893,9.251420336530904,6.331424785599432,3.422680876088246,1.9421772386222784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0407524165633669,-0.0895592472751678,-0.2224861592097621,-0.2845997342357138,-0.289475067554137,-0.3686756748946043,-0.4827662009472226,-0.5911808319432459,-0.6063192898824732,-0.6708552108795345,-0.9968723779869336,-1.1828995687020982
s18,501.4119974988561,151.22726082261192,97.2279874788618,63.99388203551693,57.088114411701774,50.702967714326505,44.55851222575416,36.32487825095366,34.608701659032874,31.52361013871923,20.868632650285395,15.50237534899675,15.324094036922258,10.636817512407308,9.654386833128632,8.512563942127427,7.443354722652231,2.7660344807647186,0.1179757117755271,0.00181992927858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0416556549813953,-0.0439298696942162,-0.0601898657190026,-0.1047722345342023,-0.1160849427675988,-0.1359256822695563,-0.1615548746412094,-0.2674751584452277,-0.2716077361457812,-0.3685372659900701,-0.3744605172970613,-0.4442077705326486,-0.5995768465923578,-0.648980971646937,-0.6639841891118904,-0.6998889326747717,-0.9267208268081184,-0.9566196064010648,-1.022194279961188
s19,558.8190320322568,348.9970584629552,164.53871157044975,117.80946555655312,106.9132071665545,89.8045035163391,80.32760286999796,78.88808657194957,72.15720467797941,60.98005492410121,51.29661375013668,46.88088661986618,41.157729442120896,38.09880560605577,36.56179357951696,34.57158674255178,34.26862563652924,32.98698122583777,32.856453093161555,31.553857115271068,30.609250592442383,29.670696411993443,27.796042645205542,25.342988045895236,23.22422812818753,17.64548069027792,16.745531455097325,15.485541966042373,13.255673705242554,10.307332293511603,10.06130521014079,9.946968392576672,9.746907708891234,9.604997683494954,9.275412164575185,9.186402302373244,9.175097819181278,8.929676362856114,7.634903764698535,6.448685499338537,5.9827923186914,4.3985963060165245,4.031299156175065,3.2026176838981413,3.1093057506795354,3.0497919780153877,2.648649135295384,1.9866709573015011,1.254083685671472,0.0488891005132402,-0.0018610475468087,-0.0208976134875248,-0.0639038248854355,-0.0934688116045996,-0.1169243946546304,-0.1233701826194743,-0.1317959415121227,-0.1336525858765885,-0.1693763694490083,-0.1763500607051045,-0.2142486712685919,-0.39326702348884,-0.4577229356613131,-0.4877671062215042,-0.4930699992773089,-0.5437033947732166,-0.5607112454354369,-0.5900665588090237,-0.6031026355008112,-0.6072393946954051,-0.6211007778422898,-0.6384220460040839,-0.7596528317867105,-0.7965528992935643,-0.9715116930655092,-1.0051597754708097,-1.0745905940163023,-1.0853729613219,-1.1466435762137042,-1.1802100135121754
s20,195.73223597537225,70.04565319251043,43.78151721172989,38.15344273044734,22.271833015232037,19.566940415372205,12.440652849443914,4.458922210982996,3.630798455427424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0206312456747462,-0.049147233727854,-0.061766618429141,-0.0637891289541814,-0.1006051139140567,-0.3673971300040128,-0.5423411593276161,-0.6950488821556429,-0.8637051542578243,-0.9348236740510076
s21,313.8910147139462,144.87353159871336,105.5679900305639,87.66070633749906,70.28034918684457,52.30363035343554,49.59330893344452,45.578436163867245,38.26349239551471,31.04952228513445,28.16015755875089,25.498928708890134,21.51243245213849,18.28060780399049,17.22289999471265,13.03982961083797,10.962774685660188,9.432657290175428,6.6323380102855785,4.837767344298018,4.508163009586082,1.3582219185529127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0238873320846489,-0.034384755050401,-0.0467000956521422,-0.0574650998838992,-0.060952450257737,-0.0678453975194901,-0.0701651170228109,-0.079327555324432,-0.1189578678789349,-0.3231699059222428,-0.3635177283518087,-0.4187558081381164,-0.515062643433686,-0.6039998132228755,-0.7435690698812847,-0.8077464930461606,-0.8441264267144992,-0.8905351739005862,-0.9495484230930018
s22,229.8898999985001,90.5161454477568,72.29403916820067,41.75367302180511,35.88386328550087,34.107023910328344,28.391422124006343,25.88289436309612,17.172124235686212,11.320047583163474,9.776865751735832,8.468817102698742,8.185992348967767,6.413899053465377,2.833399505432776,0.130792121108288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0285666179850766,-0.062274872982742,-0.0785092331728965,-0.0929468251346074,-0.116076735353397,-0.1828317100232399,-0.2421516434198392,-0.2628789309393136,-0.3185978182466055,-0.4049612064431209,-0.4251172786038318,-0.4962999416372625,-0.5453833660968456,-0.6047369507930414,-0.7376299850731503,-0.8660788093189334,-0.9115597615011604,-1.113527622552341
s23,200.15242276632196,107.9045370630868,72.81974656186395,54.53091631154155,37.670610931565534,30.80230887962137,25.9951149535132,24.63618219580078,22.287571102243557,19.66281120347368,14.332385011088492,12.310723288568806,10.717576510854045,5.171488757923894,4.880534888563047,4.733621324207001,0.0632108826715056,0.0531135285552103,0.0013189805374332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0079402700689614,-0.0265686120038788,-0.0302822346760499,-0.0614756056318067,-0.0687148981610092,-0.1006448299240666,-0.1265615131918308,-0.1548880571439249,-0.1714446691822321,-0.1743908462610468,-0.3021822599131776,-0.3472026751548928,-0.3791900977007134,-0.4218304591118085,-0.5009896938813232,-0.5451167725262461,-0.7212955116223589,-0.7639635221448723,-0.7669444321925352,-0.7790280316438003,-0.9137330357202412,-0.969465102996384,-1.004069299948957
s24,176.5564878436072,82.33056858376179,46.7381204530947,45.73662377340352,30.087679192241477,22.791311686460563,17.207072179113897,13.157174190488364,10.222081124862118,7.695021551154169,6.52942977013941,0.1008326772129168,0.0598731817825238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006017531561609,-0.0521210041249169,-0.0929052180200029,-0.1072034176098429,-0.1218889051666841,-0.1399951281653057,-0.1684613767407564,-0.1796382344452971,-0.2847526516262602,-0.3841641740602892,-0.4315863108304298,-0.466262233555951,-0.521779982011649,-0.6058415644836159,-0.7323106844415498,-0.8731519198993827,-0.9547598724144838,-0.9916892840945638
s25,183.16850090744688,82.14612779145524,43.82985941418138,38.11116580751933,29.690222851970148,24.353097447832564,20.62164484617523,13.7136391304442,11.386071298410402,5.480616564609511,5.037780439950118,0.0616126746500109,0.0129928768282052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0158734460452898,-0.0368191824743307,-0.0526177695501691,-0.0873260784530938,-0.0923059343601967,-0.1544668096509731,-0.1724307961503105,-0.3230274134362566,-0.3670727038092612,-0.4356282234868757,-0.519733421344342,-0.7485189961825107,-0.7686171804955375,-0.8170711703654866,-0.936477580841817,-0.9875986307571574
s26,493.6757190501346,262.63210584708474,116.1666880937672,96.3051836513171,78.43687752243055,63.56558996067168,49.68903607914224,39.86299835268627,34.62413062216463,31.64580793237788,30.977642356373817,28.226677122315404,21.86023449075861,17.15654567634514,16.901929351796944,11.72507993879937,10.545581233011983,9.690087403224569,8.9473608653639,6.433942280968624,4.910631345172187,2.970405688900012,1.758544594328714,1.03676560180149,0.039498443935952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0468314023579636,-0.0501114628358528,-0.0537487073889928,-0.1099979157765503,-0.1357476881628498,-0.2552214070879364,-0.276535529278474,-0.3064035936119358,-0.3166641172960349,-0.472321416123925,-0.5674845719529553,-0.5985682299352979,-0.7974939213149675,-0.8239593960922051,-0.8971070390672429,-0.9985025328281384,-1.0711882445370275
s27,247.4123746197837,94.16956776301102,75.3975758666099,47.50685189437183,39.068850883430045,34.91291382421505,24.23742169249901,18.407527501988906,11.779753027774609,9.975679244050736,4.307353839657993,2.506467561826697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0115703844287991,-0.0544815894593563,-0.0671085058528614,-0.1251594239756016,-0.3330244855362095,-0.5039869096393506,-0.5946973630598901,-0.8119928537111849,-0.9054786480854774
